sale_id,employee_id,product,category,amount,quantity,sale_date,region
7099,717,Mouse,Accessories,6227,5,2024-12-16,East
7100,717,Sofa,Furniture,98984,4,2024-12-26,North
7101,717,Chair,Furniture,13076,3,2024-12-25,West
7102,717,Sofa,Furniture,29229,1,2024-12-19,East
7103,717,Chair,Furniture,29304,5,2024-12-30,West
7104,718,Sofa,Furniture,22022,1,2023-06-14,East
7105,718,Laptop,Electronics,56398,1,2022-12-27,North
7106,718,Phone,Electronics,79216,3,2023-08-13,North
7107,718,Desk,Furniture,11618,1,2020-09-16,South
7108,718,Headphones,Accessories,9988,4,2020-03-22,East
7109,718,Mouse,Accessories,1313,1,2022-04-06,North
7110,718,Laptop,Electronics,126386,2,2022-05-23,East
7111,718,Laptop,Electronics,250982,3,2019-12-30,North
7112,718,Table,Furniture,36637,3,2022-10-24,West
7113,718,Mouse,Accessories,3449,2,2021-10-22,South
7114,718,Desk,Furniture,51089,5,2020-08-07,West
7115,718,Laptop,Electronics,77368,1,2022-06-28,East
7116,718,Phone,Electronics,33935,1,2020-06-17,West
7117,718,Laptop,Electronics,409596,5,2022-10-06,South
7118,719,Desk,Furniture,21683,2,2023-11-21,South
7119,719,Tablet,Electronics,23764,1,2023-09-24,South
7120,719,Desk,Furniture,47275,5,2024-06-16,West
7121,719,Chair,Furniture,21582,4,2024-11-07,East
7122,719,Desk,Furniture,24710,3,2022-12-21,West
7123,719,Table,Furniture,62874,5,2023-04-19,East
7124,719,Printer,Electronics,45049,3,2023-11-14,North
7125,720,Chair,Furniture,16674,3,2024-11-28,North
7126,720,Headphones,Accessories,2916,1,2024-06-27,West
7127,720,Printer,Electronics,50331,4,2024-04-17,South
7128,720,Monitor,Electronics,59537,5,2024-03-18,West
7129,720,Chair,Furniture,5376,1,2024-10-12,East
7130,720,Laptop,Electronics,135562,2,2023-11-08,East
7131,720,Keyboard,Accessories,8447,5,2023-12-30,North
7132,720,Table,Furniture,59276,4,2024-02-13,South
7133,720,Chair,Furniture,19878,4,2023-10-12,North
7134,720,Monitor,Electronics,44500,4,2024-08-07,North
7135,720,Sofa,Furniture,41700,2,2024-03-14,East
7136,720,Headphones,Accessories,6676,2,2024-04-17,South
7137,721,Keyboard,Accessories,5107,3,2024-12-16,South
7138,721,Desk,Furniture,59726,5,2024-11-26,North
7139,721,Headphones,Accessories,8682,3,2024-11-19,North
7140,721,Tablet,Electronics,68725,3,2024-11-18,East
7141,721,Printer,Electronics,59967,4,2024-12-10,West
7142,721,Printer,Electronics,13888,1,2024-12-07,West
7143,721,Chair,Furniture,8726,2,2024-11-30,South
7144,721,Headphones,Accessories,2788,1,2024-12-01,East
7145,721,Table,Furniture,71090,5,2024-12-13,West
7146,721,Printer,Electronics,82978,5,2024-12-20,North
7147,721,Chair,Furniture,11405,2,2024-11-19,East
7148,721,Phone,Electronics,26551,1,2024-12-13,North
7149,722,Tablet,Electronics,22260,1,2024-12-02,West
7150,722,Sofa,Furniture,60709,3,2024-12-06,South
7151,722,Tablet,Electronics,52459,3,2024-11-25,South
7152,722,Phone,Electronics,35533,1,2024-12-16,West
7153,722,Table,Furniture,33408,2,2024-12-04,East
7154,722,Sofa,Furniture,84752,3,2024-12-28,South
7155,722,Desk,Furniture,17489,2,2024-12-21,West
7156,723,Laptop,Electronics,301509,4,2023-09-23,West
7157,723,Phone,Electronics,118234,4,2022-09-23,West
7158,723,Printer,Electronics,15217,1,2024-10-28,East
7159,723,Phone,Electronics,57897,2,2023-03-25,North
7160,723,Chair,Furniture,18688,4,2020-04-24,West
7161,723,Tablet,Electronics,105999,5,2024-08-22,North
7162,723,Desk,Furniture,59990,5,2022-09-26,West
7163,723,Printer,Electronics,12525,1,2023-06-11,West
7164,723,Keyboard,Accessories,9559,5,2021-11-06,West
7165,723,Chair,Furniture,4315,1,2023-12-24,North
7166,723,Sofa,Furniture,68100,3,2024-11-29,North
7167,723,Printer,Electronics,83234,5,2020-09-17,East
7168,723,Monitor,Electronics,27674,2,2022-02-16,South
7169,723,Printer,Electronics,81301,5,2024-02-12,East
7170,723,Table,Furniture,52493,3,2020-11-29,East
7171,724,Desk,Furniture,41299,5,2022-01-28,West
7172,724,Phone,Electronics,32285,1,2024-08-27,West
7173,724,Monitor,Electronics,63422,5,2022-06-19,North
7174,724,Sofa,Furniture,82043,3,2021-11-14,South
7175,724,Desk,Furniture,55682,5,2023-12-21,South
7176,724,Tablet,Electronics,73772,4,2021-03-27,South
7177,724,Desk,Furniture,52769,5,2021-08-18,West
7178,724,Sofa,Furniture,23067,1,2022-12-01,East
7179,724,Keyboard,Accessories,1986,1,2022-08-10,East
7180,725,Laptop,Electronics,287230,5,2023-10-10,West
7181,725,Printer,Electronics,24803,2,2021-09-15,West
7182,725,Chair,Furniture,13193,3,2021-07-28,North
7183,725,Laptop,Electronics,150311,2,2021-03-05,South
7184,725,Sofa,Furniture,42271,2,2021-10-27,East
7185,725,Monitor,Electronics,47651,4,2024-12-09,West
7186,725,Monitor,Electronics,36338,3,2024-08-08,West
7187,725,Laptop,Electronics,81594,1,2021-05-10,East
7188,725,Chair,Furniture,21206,5,2022-10-11,North
7189,726,Desk,Furniture,10886,1,2025-05-16,West
7190,726,Keyboard,Accessories,8933,5,2025-05-16,West
7191,726,Tablet,Electronics,98467,5,2025-05-16,West
7192,726,Phone,Electronics,101507,3,2025-05-16,West
7193,726,Headphones,Accessories,10265,3,2025-05-16,North
7194,726,Chair,Furniture,21567,4,2025-05-16,West
7195,726,Sofa,Furniture,98105,4,2025-05-16,North
7196,726,Phone,Electronics,107846,3,2025-05-16,West
7197,726,Phone,Electronics,157116,5,2025-05-16,East
7198,727,Monitor,Electronics,13672,1,2025-02-04,North
7199,727,Monitor,Electronics,51485,4,2025-02-04,North
7200,727,Table,Furniture,60011,4,2025-02-04,North
7201,727,Desk,Furniture,21369,2,2025-02-04,South
7202,727,Headphones,Accessories,2687,1,2025-02-04,East
7203,727,Chair,Furniture,25541,5,2025-02-04,North
7204,727,Chair,Furniture,16677,3,2025-02-04,South
7205,727,Tablet,Electronics,83203,4,2025-02-04,West
7206,727,Monitor,Electronics,27853,2,2025-02-04,South
7207,727,Printer,Electronics,69149,5,2025-02-04,East
7208,727,Printer,Electronics,55234,4,2025-02-04,West
7209,727,Printer,Electronics,70614,4,2025-02-04,North
7210,728,Monitor,Electronics,23156,2,2022-09-05,East
7211,728,Laptop,Electronics,184204,3,2023-04-21,North
7212,728,Phone,Electronics,128178,4,2021-11-15,North
7213,728,Keyboard,Accessories,5498,3,2020-12-18,West
7214,728,Desk,Furniture,57484,5,2024-08-29,South
7215,728,Keyboard,Accessories,1669,1,2021-03-30,North
7216,728,Keyboard,Accessories,4870,3,2021-07-29,West
7217,729,Tablet,Electronics,41607,2,2024-08-16,North
7218,729,Laptop,Electronics,137973,2,2024-11-29,South
7219,729,Headphones,Accessories,6950,2,2024-12-02,South
7220,729,Chair,Furniture,21911,5,2024-09-28,North
7221,729,Headphones,Accessories,5880,2,2024-12-10,South
7222,729,Table,Furniture,36832,3,2024-12-07,North
7223,729,Keyboard,Accessories,3539,2,2024-10-18,South
7224,729,Keyboard,Accessories,4402,2,2024-09-01,South
7225,729,Table,Furniture,14630,1,2024-11-01,West
7226,729,Keyboard,Accessories,6879,3,2024-08-07,North
7227,729,Laptop,Electronics,226587,3,2024-09-05,East
7228,730,Chair,Furniture,21529,5,2024-05-09,West
7229,730,Monitor,Electronics,66657,5,2023-02-24,West
7230,730,Printer,Electronics,65490,4,2024-12-19,West
7231,730,Printer,Electronics,31561,2,2022-08-29,North
7232,730,Keyboard,Accessories,7184,4,2023-11-28,South
7233,730,Mouse,Accessories,4492,3,2023-05-25,East
7234,730,Sofa,Furniture,120140,5,2023-01-28,South
7235,730,Desk,Furniture,16890,2,2023-08-18,East
7236,730,Printer,Electronics,40414,3,2023-03-20,West
7237,730,Printer,Electronics,44542,3,2024-02-28,North
7238,731,Sofa,Furniture,105615,5,2024-12-01,East
7239,731,Desk,Furniture,27646,3,2024-08-16,East
7240,731,Chair,Furniture,5587,1,2024-07-16,South
7241,731,Monitor,Electronics,22753,2,2024-10-20,North
7242,731,Phone,Electronics,67503,2,2024-11-21,North
7243,731,Tablet,Electronics,16447,1,2024-09-27,West
7244,731,Laptop,Electronics,217855,3,2024-02-19,South
7245,731,Printer,Electronics,69995,5,2024-12-22,North
7246,732,Printer,Electronics,15004,1,2021-08-14,East
7247,732,Desk,Furniture,20298,2,2022-01-28,East
7248,732,Table,Furniture,36653,3,2024-07-16,West
7249,732,Phone,Electronics,115969,4,2024-11-10,West
7250,732,Sofa,Furniture,134658,5,2023-05-16,North
7251,732,Printer,Electronics,45983,3,2021-11-16,South
7252,732,Laptop,Electronics,155916,2,2024-11-01,North
7253,732,Chair,Furniture,9792,2,2022-12-25,South
7254,732,Phone,Electronics,63667,2,2021-08-03,South
7255,732,Sofa,Furniture,112522,4,2024-12-01,East
7256,732,Phone,Electronics,29418,1,2021-01-01,East
7257,732,Monitor,Electronics,10362,1,2021-09-22,West
7258,732,Mouse,Accessories,6279,4,2022-11-14,South
7259,732,Monitor,Electronics,24204,2,2021-09-20,South
7260,732,Chair,Furniture,13525,3,2024-12-18,North
7261,733,Desk,Furniture,9789,1,2023-10-17,West
7262,733,Monitor,Electronics,71296,5,2023-10-07,West
7263,733,Desk,Furniture,30849,3,2022-04-08,North
7264,733,Mouse,Accessories,1554,1,2022-12-08,South
7265,733,Chair,Furniture,17452,3,2024-09-20,East
7266,733,Headphones,Accessories,5540,2,2023-05-26,South
7267,733,Desk,Furniture,27423,3,2023-01-07,East
7268,733,Table,Furniture,12484,1,2023-04-06,South
7269,733,Printer,Electronics,31531,2,2023-12-30,East
7270,734,Sofa,Furniture,116717,5,2021-12-21,West
7271,734,Keyboard,Accessories,5597,3,2024-12-20,East
7272,734,Tablet,Electronics,79641,4,2019-08-09,West
7273,734,Headphones,Accessories,11423,4,2020-03-12,North
7274,734,Tablet,Electronics,60674,3,2018-08-02,North
7275,734,Phone,Electronics,65661,2,2024-11-10,West
7276,734,Printer,Electronics,84659,5,2021-06-19,East
7277,734,Printer,Electronics,17182,1,2021-01-28,South
7278,734,Table,Furniture,72517,5,2021-06-02,North
7279,734,Tablet,Electronics,34324,2,2022-12-08,South
7280,734,Tablet,Electronics,37992,2,2019-11-14,West
7281,734,Printer,Electronics,69992,4,2024-01-18,South
7282,735,Printer,Electronics,47335,3,2021-04-03,West
7283,735,Phone,Electronics,26815,1,2021-07-01,North
7284,735,Sofa,Furniture,118947,4,2023-08-24,South
7285,735,Monitor,Electronics,39413,3,2022-06-17,West
7286,735,Laptop,Electronics,313018,4,2022-07-12,North
7287,735,Monitor,Electronics,10208,1,2022-07-25,West
7288,736,Keyboard,Accessories,7983,4,2025-01-04,East
7289,736,Tablet,Electronics,94409,4,2025-01-04,North
7290,736,Desk,Furniture,10969,1,2025-01-04,West
7291,736,Tablet,Electronics,20487,1,2025-01-04,South
7292,736,Phone,Electronics,31487,1,2025-01-04,South
7293,736,Keyboard,Accessories,9230,4,2025-01-04,North
7294,736,Table,Furniture,61981,5,2025-01-04,West
7295,737,Phone,Electronics,118276,4,2023-08-20,East
7296,737,Printer,Electronics,24309,2,2023-05-07,East
7297,737,Laptop,Electronics,191772,3,2023-08-08,South
7298,737,Headphones,Accessories,15707,5,2023-09-07,North
7299,737,Mouse,Accessories,4450,3,2024-05-12,East
7300,737,Desk,Furniture,19961,2,2024-08-31,South
7301,737,Sofa,Furniture,89757,4,2024-11-14,East
7302,738,Tablet,Electronics,97341,5,2020-06-01,South
7303,738,Printer,Electronics,43345,3,2022-08-04,South
7304,738,Monitor,Electronics,26314,2,2022-07-02,South
7305,738,Sofa,Furniture,21411,1,2024-03-20,West
7306,738,Sofa,Furniture,131120,5,2023-08-24,West
7307,738,Desk,Furniture,37789,4,2022-02-25,South
7308,738,Desk,Furniture,30701,3,2021-10-17,South
7309,739,Laptop,Electronics,164684,2,2022-05-28,East
7310,739,Keyboard,Accessories,9994,5,2022-12-04,West
7311,739,Keyboard,Accessories,8653,5,2022-09-27,North
7312,739,Monitor,Electronics,11254,1,2022-12-08,South
7313,739,Keyboard,Accessories,6296,3,2022-03-11,East
7314,739,Keyboard,Accessories,4468,2,2022-12-18,South
7315,739,Mouse,Accessories,4584,3,2022-04-26,North
7316,739,Chair,Furniture,28587,5,2024-10-11,East
7317,739,Chair,Furniture,15880,3,2023-07-21,East
7318,739,Desk,Furniture,22161,2,2023-07-01,East
7319,739,Monitor,Electronics,35255,3,2022-09-16,North
7320,740,Headphones,Accessories,6169,2,2023-11-02,West
7321,740,Sofa,Furniture,118663,4,2024-08-22,East
7322,740,Headphones,Accessories,2532,1,2023-11-15,South
7323,740,Table,Furniture,13882,1,2024-09-03,East
7324,740,Keyboard,Accessories,5813,3,2023-08-10,South
7325,740,Table,Furniture,48590,3,2024-01-11,North
7326,740,Monitor,Electronics,40507,4,2024-08-17,South
7327,740,Sofa,Furniture,64640,3,2023-05-25,South
7328,740,Chair,Furniture,5345,1,2023-06-05,West
7329,740,Desk,Furniture,20738,2,2024-05-06,East
7330,740,Tablet,Electronics,91353,5,2023-07-07,East
7331,741,Table,Furniture,35894,2,2024-04-30,South
7332,741,Phone,Electronics,129845,5,2023-07-25,North
7333,741,Phone,Electronics,156029,5,2023-11-21,North
7334,741,Table,Furniture,50803,3,2023-08-02,North
7335,741,Tablet,Electronics,112075,5,2024-06-09,North
7336,741,Tablet,Electronics,37367,2,2023-09-28,South
7337,741,Sofa,Furniture,51229,2,2023-07-23,East
7338,741,Desk,Furniture,11483,1,2024-01-05,South
7339,741,Keyboard,Accessories,3359,2,2024-11-12,South
7340,741,Table,Furniture,12841,1,2024-06-09,North
7341,741,Desk,Furniture,34259,3,2024-09-22,East
7342,741,Mouse,Accessories,2439,2,2024-07-21,North
7343,742,Tablet,Electronics,17296,1,2024-10-22,North
7344,742,Printer,Electronics,64780,4,2023-11-21,West
7345,742,Headphones,Accessories,15926,5,2024-03-29,East
7346,742,Printer,Electronics,31162,2,2024-03-18,West
7347,742,Monitor,Electronics,63782,5,2024-09-24,East
7348,742,Desk,Furniture,20768,2,2024-08-14,South
7349,742,Printer,Electronics,13246,1,2024-10-06,South
7350,742,Printer,Electronics,31542,2,2024-05-27,South
7351,742,Table,Furniture,64528,4,2024-10-27,South
7352,742,Chair,Furniture,11738,2,2023-10-23,West
7353,742,Mouse,Accessories,1578,1,2023-10-30,West
7354,742,Mouse,Accessories,4032,3,2024-01-07,North
7355,742,Tablet,Electronics,85977,5,2024-10-27,East
7356,742,Keyboard,Accessories,9186,5,2023-09-23,East
7357,742,Headphones,Accessories,13400,5,2023-10-27,South
7358,743,Table,Furniture,36738,3,2024-04-24,South
7359,743,Headphones,Accessories,5793,2,2024-06-13,West
7360,743,Headphones,Accessories,8065,3,2024-08-02,East
7361,743,Phone,Electronics,95467,3,2024-08-27,South
7362,743,Keyboard,Accessories,9449,5,2024-10-03,North
7363,743,Sofa,Furniture,52625,2,2024-06-06,South
7364,744,Chair,Furniture,16365,3,2024-04-28,West
7365,744,Tablet,Electronics,87047,4,2022-07-15,North
7366,744,Printer,Electronics,34376,2,2021-05-10,South
7367,744,Headphones,Accessories,8018,3,2022-03-01,North
7368,744,Monitor,Electronics,36277,3,2024-03-13,West
7369,744,Desk,Furniture,55014,5,2023-03-10,South
7370,744,Chair,Furniture,8871,2,2021-10-26,South
7371,744,Printer,Electronics,14456,1,2023-03-31,South
7372,744,Monitor,Electronics,29665,3,2022-06-17,East
7373,745,Mouse,Accessories,4546,3,2021-03-09,North
7374,745,Chair,Furniture,15984,3,2023-04-04,East
7375,745,Tablet,Electronics,85629,4,2024-07-29,East
7376,745,Table,Furniture,39018,3,2022-07-09,South
7377,745,Desk,Furniture,35197,4,2023-06-29,East
7378,745,Monitor,Electronics,9904,1,2023-12-16,East
7379,745,Printer,Electronics,13201,1,2020-08-09,South
7380,745,Table,Furniture,14400,1,2024-12-20,North
7381,745,Table,Furniture,16805,1,2021-09-17,South
7382,745,Phone,Electronics,78989,3,2023-01-27,East
7383,745,Printer,Electronics,38971,3,2023-07-10,North
7384,745,Keyboard,Accessories,5390,3,2019-09-16,East
7385,745,Headphones,Accessories,15050,5,2022-06-27,East
7386,746,Phone,Electronics,163392,5,2024-12-14,East
7387,746,Keyboard,Accessories,8197,4,2024-08-28,East
7388,746,Phone,Electronics,90342,3,2024-03-27,West
7389,746,Sofa,Furniture,23783,1,2023-03-16,East
7390,746,Headphones,Accessories,10077,3,2023-12-15,East
7391,746,Printer,Electronics,73905,5,2023-04-24,North
7392,746,Desk,Furniture,37458,4,2023-07-07,West
7393,746,Sofa,Furniture,59982,2,2024-10-06,East
7394,746,Monitor,Electronics,24917,2,2023-11-26,West
7395,746,Sofa,Furniture,105030,4,2023-04-03,North
7396,746,Keyboard,Accessories,5145,3,2024-10-14,East
7397,746,Laptop,Electronics,117830,2,2023-05-25,West
7398,746,Headphones,Accessories,9438,3,2024-02-06,East
7399,747,Chair,Furniture,11254,2,2024-02-19,South
7400,747,Chair,Furniture,17076,3,2024-02-04,East
7401,747,Keyboard,Accessories,6715,3,2024-06-30,East
7402,747,Desk,Furniture,58821,5,2024-01-14,East
7403,747,Table,Furniture,68931,5,2024-06-24,East
7404,747,Table,Furniture,31561,2,2024-11-14,West
7405,747,Monitor,Electronics,54557,5,2024-03-18,West
7406,748,Phone,Electronics,79612,3,2022-04-17,East
7407,748,Laptop,Electronics,284775,5,2022-03-11,East
7408,748,Desk,Furniture,16790,2,2024-01-05,West
7409,748,Chair,Furniture,16273,3,2022-05-28,West
7410,748,Laptop,Electronics,149202,2,2024-02-28,West
7411,748,Monitor,Electronics,12346,1,2024-03-24,North
7412,748,Keyboard,Accessories,8283,4,2024-09-12,East
7413,748,Tablet,Electronics,98773,5,2023-08-16,South
7414,748,Table,Furniture,81422,5,2023-05-05,North
7415,748,Tablet,Electronics,35511,2,2023-01-18,North
7416,749,Desk,Furniture,18935,2,2024-06-11,South
7417,749,Monitor,Electronics,66122,5,2021-08-15,South
7418,749,Monitor,Electronics,22282,2,2019-12-12,West
7419,749,Tablet,Electronics,99711,5,2021-02-24,South
7420,749,Tablet,Electronics,62404,3,2024-03-08,North
7421,749,Printer,Electronics,14225,1,2021-04-25,South
7422,749,Table,Furniture,48607,4,2022-03-14,East
7423,749,Table,Furniture,35538,2,2022-01-30,South
7424,749,Printer,Electronics,44366,3,2020-03-27,North
7425,749,Table,Furniture,89213,5,2020-03-22,North
7426,749,Monitor,Electronics,11779,1,2020-03-18,South
7427,749,Desk,Furniture,47210,5,2022-08-09,South
7428,749,Chair,Furniture,12419,3,2024-02-04,North
7429,750,Phone,Electronics,27110,1,2022-05-11,North
7430,750,Tablet,Electronics,87757,5,2021-04-20,North
7431,750,Laptop,Electronics,372065,5,2023-09-19,North
7432,750,Chair,Furniture,23356,4,2020-01-28,East
7433,750,Table,Furniture,27377,2,2023-09-02,West
7434,750,Laptop,Electronics,59839,1,2022-09-09,West
7435,750,Laptop,Electronics,291798,5,2023-11-27,South
7436,750,Desk,Furniture,51752,5,2022-05-13,North
7437,751,Desk,Furniture,34092,3,2023-12-30,South
7438,751,Sofa,Furniture,121713,5,2024-01-18,West
7439,751,Laptop,Electronics,294928,5,2022-05-24,West
7440,751,Keyboard,Accessories,1864,1,2024-11-26,South
7441,751,Headphones,Accessories,7532,3,2023-02-06,East
7442,751,Phone,Electronics,133846,5,2024-01-17,South
7443,751,Laptop,Electronics,175602,3,2023-02-18,West
7444,751,Table,Furniture,71340,4,2023-03-02,North
7445,751,Tablet,Electronics,64810,4,2023-08-16,East
7446,751,Laptop,Electronics,66319,1,2022-09-27,East
7447,751,Printer,Electronics,40337,3,2022-06-04,South
7448,751,Sofa,Furniture,46695,2,2024-10-24,East
7449,751,Mouse,Accessories,2692,2,2024-07-13,East
7450,751,Tablet,Electronics,37749,2,2024-05-20,East
7451,751,Chair,Furniture,26718,5,2024-10-18,North
7452,752,Monitor,Electronics,13383,1,2024-01-27,South
7453,752,Chair,Furniture,9133,2,2024-06-21,East
7454,752,Mouse,Accessories,1553,1,2022-05-01,East
7455,752,Chair,Furniture,10163,2,2023-12-07,East
7456,752,Headphones,Accessories,10042,4,2024-07-30,North
7457,752,Printer,Electronics,84822,5,2022-12-18,East
7458,752,Desk,Furniture,20722,2,2024-04-04,North
7459,752,Laptop,Electronics,240300,3,2024-07-15,East
7460,752,Tablet,Electronics,81960,5,2021-06-07,East
7461,752,Printer,Electronics,31401,2,2021-09-15,West
7462,752,Headphones,Accessories,9724,4,2021-01-06,West
7463,752,Table,Furniture,13022,1,2023-11-03,South
7464,753,Desk,Furniture,45371,4,2025-11-26,East
7465,753,Table,Furniture,48063,4,2025-11-26,East
7466,753,Headphones,Accessories,11472,4,2025-11-26,West
7467,753,Tablet,Electronics,23741,1,2025-11-26,West
7468,753,Chair,Furniture,5635,1,2025-11-26,East
7469,753,Headphones,Accessories,2997,1,2025-11-26,West
7470,753,Mouse,Accessories,3954,3,2025-11-26,East
7471,753,Headphones,Accessories,9690,3,2025-11-26,South
7472,753,Phone,Electronics,54407,2,2025-11-26,West
7473,753,Table,Furniture,52762,3,2025-11-26,West
7474,753,Monitor,Electronics,13620,1,2025-11-26,South
7475,753,Desk,Furniture,41828,4,2025-11-26,South
7476,753,Desk,Furniture,48402,5,2025-11-26,South
7477,754,Laptop,Electronics,412625,5,2023-02-06,West
7478,754,Keyboard,Accessories,3713,2,2019-02-26,South
7479,754,Headphones,Accessories,6675,2,2024-10-16,East
7480,754,Monitor,Electronics,58636,5,2022-07-12,West
7481,754,Printer,Electronics,45429,3,2023-06-07,East
7482,754,Monitor,Electronics,53863,4,2020-06-25,East
7483,754,Table,Furniture,17850,1,2023-05-19,South
7484,754,Table,Furniture,69577,4,2019-04-09,West
7485,754,Headphones,Accessories,13891,4,2019-08-06,East
7486,754,Monitor,Electronics,23477,2,2019-04-02,East
7487,755,Laptop,Electronics,339026,5,2022-04-21,North
7488,755,Printer,Electronics,41555,3,2022-08-23,South
7489,755,Tablet,Electronics,22690,1,2023-10-18,North
7490,755,Keyboard,Accessories,9395,5,2022-12-17,North
7491,755,Desk,Furniture,40560,4,2023-01-31,East
7492,755,Phone,Electronics,55589,2,2024-04-13,North
7493,755,Desk,Furniture,11062,1,2023-06-22,East
7494,755,Sofa,Furniture,20931,1,2021-09-13,West
7495,755,Monitor,Electronics,21524,2,2021-09-22,South
7496,755,Printer,Electronics,27006,2,2024-09-22,West
7497,755,Phone,Electronics,55751,2,2021-10-11,South
7498,755,Phone,Electronics,24390,1,2021-03-15,North
7499,755,Table,Furniture,65687,5,2021-08-16,West
7500,756,Desk,Furniture,10540,1,2024-03-30,South
7501,756,Chair,Furniture,15317,3,2023-10-19,West
7502,756,Phone,Electronics,168896,5,2024-12-10,North
7503,756,Headphones,Accessories,6599,2,2024-07-16,South
7504,756,Keyboard,Accessories,10633,5,2024-11-04,West
7505,756,Chair,Furniture,17416,4,2023-12-13,East
7506,756,Headphones,Accessories,12127,5,2024-08-09,West
7507,756,Headphones,Accessories,13786,4,2023-04-12,West
7508,756,Sofa,Furniture,94689,4,2024-03-02,North
7509,756,Printer,Electronics,16618,1,2023-08-12,North
7510,756,Mouse,Accessories,1604,1,2024-09-07,South
7511,757,Keyboard,Accessories,1790,1,2024-11-03,South
7512,757,Monitor,Electronics,26951,2,2024-04-26,West
7513,757,Monitor,Electronics,13444,1,2023-06-16,West
7514,757,Sofa,Furniture,132064,5,2024-09-19,North
7515,757,Chair,Furniture,5669,1,2023-05-10,West
7516,757,Tablet,Electronics,101838,5,2024-11-27,East
7517,757,Laptop,Electronics,225697,4,2024-07-21,East
7518,757,Printer,Electronics,46241,3,2023-05-06,West
7519,757,Printer,Electronics,41427,3,2023-05-07,West
7520,758,Chair,Furniture,11142,2,2024-12-26,North
7521,758,Mouse,Accessories,7612,5,2024-12-31,West
7522,758,Phone,Electronics,31863,1,2024-11-21,South
7523,758,Monitor,Electronics,21725,2,2024-12-17,North
7524,758,Sofa,Furniture,28866,1,2024-12-30,North
7525,758,Sofa,Furniture,85043,4,2024-12-18,West
7526,758,Tablet,Electronics,21008,1,2024-11-29,West
7527,758,Printer,Electronics,62540,5,2024-12-16,West
7528,758,Printer,Electronics,12492,1,2024-12-20,East
7529,759,Mouse,Accessories,2429,2,2024-01-11,West
7530,759,Chair,Furniture,16588,3,2023-10-26,West
7531,759,Table,Furniture,46820,3,2021-12-30,South
7532,759,Desk,Furniture,11099,1,2022-08-05,North
7533,759,Printer,Electronics,69848,4,2022-11-20,West
7534,759,Laptop,Electronics,315184,4,2022-02-06,South
7535,759,Headphones,Accessories,9914,4,2022-07-15,East
7536,759,Desk,Furniture,8934,1,2022-07-18,West
7537,760,Table,Furniture,37134,3,2024-06-01,East
7538,760,Table,Furniture,58657,4,2024-11-04,North
7539,760,Laptop,Electronics,397725,5,2024-08-17,South
7540,760,Printer,Electronics,44946,3,2023-11-23,West
7541,760,Phone,Electronics,24756,1,2024-11-23,South
7542,760,Mouse,Accessories,7014,5,2024-11-15,East
7543,760,Phone,Electronics,59297,2,2024-08-29,North
7544,760,Keyboard,Accessories,6326,3,2024-11-05,South
7545,760,Headphones,Accessories,2761,1,2023-12-27,East
7546,760,Monitor,Electronics,53413,4,2023-11-07,North
7547,761,Table,Furniture,30494,2,2024-11-18,East
7548,761,Printer,Electronics,27544,2,2021-04-28,North
7549,761,Monitor,Electronics,12110,1,2022-01-05,North
7550,761,Laptop,Electronics,265275,4,2023-11-03,South
7551,761,Tablet,Electronics,58089,3,2024-04-17,East
7552,761,Phone,Electronics,101806,3,2024-07-26,East
7553,762,Laptop,Electronics,182179,3,2023-12-04,South
7554,762,Chair,Furniture,24987,5,2024-08-05,West
7555,762,Tablet,Electronics,20426,1,2022-12-27,West
7556,762,Keyboard,Accessories,6879,4,2023-07-21,East
7557,762,Keyboard,Accessories,2249,1,2024-06-06,North
7558,762,Keyboard,Accessories,3262,2,2023-03-12,South
7559,762,Mouse,Accessories,1575,1,2023-11-02,North
7560,762,Mouse,Accessories,8405,5,2023-11-01,West
7561,762,Keyboard,Accessories,4166,2,2024-08-04,East
7562,762,Tablet,Electronics,71602,3,2023-02-01,South
7563,763,Printer,Electronics,13312,1,2024-12-29,West
7564,763,Phone,Electronics,27728,1,2024-12-28,West
7565,763,Tablet,Electronics,88912,4,2024-12-24,South
7566,763,Laptop,Electronics,202192,3,2024-12-28,East
7567,763,Laptop,Electronics,361850,5,2024-12-22,East
7568,763,Monitor,Electronics,12242,1,2024-12-23,South
7569,763,Table,Furniture,63329,4,2024-12-23,East
7570,763,Printer,Electronics,16120,1,2024-12-22,East
7571,763,Phone,Electronics,139168,5,2024-12-29,East
7572,763,Keyboard,Accessories,11782,5,2024-12-29,South
7573,763,Headphones,Accessories,10292,3,2024-12-29,South
7574,763,Headphones,Accessories,14951,5,2024-12-22,East
7575,763,Printer,Electronics,16253,1,2024-12-30,South
7576,763,Headphones,Accessories,7119,2,2024-12-23,East
7577,764,Printer,Electronics,33536,2,2022-08-04,West
7578,764,Monitor,Electronics,38815,4,2024-01-15,West
7579,764,Printer,Electronics,48895,4,2022-02-09,West
7580,764,Table,Furniture,62499,4,2022-01-06,West
7581,764,Printer,Electronics,15224,1,2023-12-20,East
7582,765,Printer,Electronics,32238,2,2023-02-05,East
7583,765,Chair,Furniture,11535,2,2024-04-24,West
7584,765,Table,Furniture,66877,4,2022-08-14,West
7585,765,Sofa,Furniture,137283,5,2023-03-17,East
7586,765,Tablet,Electronics,16494,1,2023-09-07,East
7587,765,Sofa,Furniture,88588,3,2024-06-11,South
7588,765,Printer,Electronics,69417,5,2023-08-28,North
